taxa,A4F_92332_V1,A4F_94336_V1,A4F_35752_V1,A4F_84740_V1,A4F_67757_V1,A4F_56718_V1,A4F_76292_V1,A4F_69129_V1,A4F_73455_V1,A4F_74720_V1,A4F_94120_V1,A4F_32988_V1,A4F_51606_V1,A4F_94601_V1,A4F_98040_V1,A4F_20573_V1,A4F_52749_V1,A4F_60429_V1,A4F_91362_V1,A4F_99000_V1,A4F_95200_V1,A4F_17419_V1,A4F_56279_V1,A4F_45118_V1,A4F_91516_V1,A4F_50227_V1,A4F_85240_V1,A4F_76383_V1,A4F_82994_V1,A4F_71665_V1,A4F_10355_V1,A4F_84962_V1,A4F_10660_V1,A4F_28689_V1,A4F_91594_V1,A4F_65060_V1,A4F_44160_V1,A4F_49219_V1,A4F_13368_V1,A4F_97618_V1,A4F_48857_V1,A4F_96181_V1,A4F_89897_V1,A4F_97386_V1,A4F_65695_V1,A4F_41207_V1,A4F_45863_V1,A4F_77391_V1,A4F_70954_V1,A4F_25413_V1,A4F_33497_V1,A4F_70804_V1,A4F_98453_V1,A4F_78358_V1,A4F_34415_V1,A4F_84534_V1,A4F_72388_V1,A4F_31649_V1,A4F_22643_V1,A4F_29474_V1,A4F_53145_V1,A4F_74742_V1,A4F_10709_V1,A4F_43794_V1,A4F_56296_V1,A4F_62344_V1,A4F_24211_V1,A4F_42312_V1,A4F_68106_V1,A4F_79824_V1,A4F_60728_V1,A4F_31033_V1,A4F_18098_V1,A4F_17705_V1,A4F_37469_V1,A4F_70068_V1,A4F_10021_V1,A4F_28771_V1,A4F_93308_V1,A4F_76068_V1,A4F_39976_V1,A4F_56355_V1,A4F_76957_V1,A4F_65724_V1,A4F_92332_V3,A4F_94336_V3,A4F_35752_V3,A4F_84740_V3,A4F_67757_V3,A4F_56718_V3,A4F_76292_V3,A4F_69129_V3,A4F_73455_V3,A4F_74720_V3,A4F_94120_V3,A4F_32988_V3,A4F_51606_V3,A4F_94601_V3,A4F_98040_V3,A4F_20573_V3,A4F_52749_V3,A4F_60429_V3,A4F_91362_V3,A4F_99000_V3,A4F_95200_V3,A4F_17419_V3,A4F_56279_V3,A4F_45118_V3,A4F_91516_V3,A4F_50227_V3,A4F_85240_V3,A4F_76383_V3,A4F_82994_V3,A4F_71665_V3,A4F_10355_V3,A4F_84962_V3,A4F_10660_V3,A4F_28689_V3,A4F_91594_V3,A4F_65060_V3,A4F_44160_V3,A4F_49219_V3,A4F_13368_V3,A4F_97618_V3,A4F_48857_V3,A4F_96181_V3,A4F_89897_V3,A4F_97386_V3,A4F_65695_V3,A4F_41207_V3,A4F_45863_V3,A4F_77391_V3,A4F_70954_V3,A4F_25413_V3,A4F_33497_V3,A4F_70804_V3,A4F_98453_V3,A4F_78358_V3,A4F_34415_V3,A4F_84534_V3,A4F_72388_V3,A4F_31649_V3,A4F_22643_V3,A4F_29474_V3,A4F_53145_V3,A4F_74742_V3,A4F_10709_V3,A4F_43794_V3,A4F_56296_V3,A4F_62344_V3,A4F_24211_V3,A4F_42312_V3,A4F_68106_V3,A4F_79824_V3,A4F_60728_V3,A4F_31033_V3,A4F_18098_V3,A4F_17705_V3,A4F_37469_V3,A4F_70068_V3,A4F_10021_V3,A4F_28771_V3,A4F_93308_V3,A4F_76068_V3,A4F_39976_V3,A4F_56355_V3,A4F_76957_V3,A4F_65724_V3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Gallintestinimicrobium|s__Gallintestinimicrobium_propionicum|t__SGB4993,0.0961163523864567,0,0.0473303274456116,0.6535990072515014,0.0908036043403929,1.815265991828316,0.002696235474487,0.0452704728766044,0.3244202170965405,0.1606177245204868,0.3839190167955443,0.0381549364356052,1.33587125521919,0.094250691670176,0,0.0359556542543749,0.0498479145952095,0.0070668375259295,0,0.1801089101405054,1.0774320303664748,0.0199438269514035,0.0969621629209359,0.0138699703924494,0.043421558932938,0,0.40021141653204523,0,0,0.1660366828670821,0.0924032328447226,0,0.0085807915370442,0.0036913238713011,0.1329749875749326,0.044503321180006,0.0940460128738378,0.0018591824275484,0.0968953589625805,0.4382141355030817,0.1479150415829116,1.4133145363263693,0.0293869297812971,0.01733,0,0.219527808629545,0.0385018018806633,0.5092140718053036,0.039773811504887,0.0894491516341308,0.2655605639345724,0.1597484734660317,0.4466150286610421,0.505383287629034,0.0487024490989115,0.7686717687541488,0.9574548423489104,0.2153161093622066,0.0750600432874946,0,0.0129106765887325,0.03676,0,0.0381985204949312,0.4086019444489003,0.2925418626135854,0.6519640275345466,0.0444095417125982,0.4395597132425062,0.0479518490733597,0.0091472637278055,0.1014180275508113,0.0663704468723459,0.097373301077972,1.1064058643468733,0,0.2278556477726243,0.4205012296509975,0.0885720378574493,0.0497507140457803,0.0440312502325953,0.588121299979786,0.1891956997934363,0.5088745280281265,0.146701925702212,0.0065022772390221,0.0307128056017439,0.3493122953018554,0.1990177707811697,0.9643919113383668,0.0235408289120099,0.3305196814257227,0.1981200004472149,0.4841324621038065,6.444880729404e-4,1.4880169666723726,1.0243098212995574,0.6883965462572877,0,0,0.0381849629077177,0.0179597724355283,0,0.0685628262412427,1.926667575548278,0,0.073433147187259,0.2981104627472314,0.0312663957394586,0,0.2044806174259445,0,0,0.933870482344094,0.1720331928785645,0,0,0.0068130908096949,0.2039247424310888,0.0665805777812421,1.4374742218800474,0,1.622805890006536,0.0766268923675548,0.0477167387187935,0.8620891645401474,0.0541259120635856,0.03997,0.07469,0.3440345688364589,0.0015584626241729,0.3854175828465422,0.0930790142593238,0.018019119413269,0.1105422947942658,0.1890333282404114,0.5799546649197567,0.1701277079427326,0.1119353200486063,0.1838779770508179,0.1985305872322586,0.2346311746321497,0.0308997253784968,0,0.0173020604248615,0.0288580390473347,0,0.0261103870087592,0.2472013531845224,0.1977893548986072,0.5695291251332523,0.0369947891372502,0.4813489592476567,0.1532909404861875,0.0205521172427129,0.13271637024423041,0.0558944029916693,0.0497884462535533,0.2379338093425278,0.03691666383245,0.0901863592116415,0.4001115942006653,0.189655550792389,0.0206658825548799,0.0797772891882229,0.1588843006660611,0.3128490020389607,0.1735190538049994
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9622|s__GGB9622_SGB53706|t__SGB53706,0,0,0,0,0,0,0,0,0,0,0,0.0072846111678647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034554828957551,0,0,0,0.0023534244606125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141516680207696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025471152977223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacillus|s__Amedibacillus_dolichus|t__SGB4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027299808107221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210103503328818,0.0018693541605675,0.006651430842082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197442361211803,0,0,0,0,0,0,0,0,0.0205775878439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.760817275239e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145832178632938,1.80015533975e-4,0,0,0,0,3.3e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028471919777061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111925761913515,0.0016504408875156,0,0,0,0,0,0,0,0,0,0,3.513262479617e-4,0,0,0,0,0,0.0048366599544412,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__Hydrogeniiclostridium|s__Hydrogeniiclostridium_mannosilyticum|t__SGB14890,0.0145123525476665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157528856952665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574396635767297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084571873024973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398866732936111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012805474412585,0.0743752993973978,0,1.355274492133e-4,0,0,0,0.0360996971433121,0,0,0,0,0,0,0,0,0.0726423784744478,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB3040|o__OFGB3040|f__FGB3040|g__GGB9543|s__GGB9543_SGB14949|t__SGB14949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578493613515989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030181906172351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1283760227214571,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Segatella|s__Candidatus_Segatella_caccae|t__SGB1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB8294|o__OFGB8294|f__FGB8294|g__GGB9328|s__GGB9328_SGB14291|t__SGB14291,0,0,0.0094796077859594,0,0,0,0,0,0,0,0,0,0,0,0,0.0087805152584099,0,0,0,0,0,0,0,0,0.0081253810463147,0,0,0,0,0,0,0,0.0047053012041602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004845666343405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132374854557984,0,0,0,0,0,0,0,0.0425205644039007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3287828137174945,0,0,0,0,0,0,0.054562296148141,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB1320|o__OFGB1320|f__FGB1320|g__GGB3160|s__GGB3160_SGB4174|t__SGB4174,0,0,0,0,0,0,0,0,0,8.601602555587e-4,0,0,0,0,0,0,0,0,0,0,0,0.098164280652357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111468345598677,0.0264654898232328,0,0,8.394571649141e-4,0,1.899552781454e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674902632946531,0,0,0,0,0,0,0,0,0,0,0,0.0300249287083151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456253664821717,0.0013565096796299,0,0,0,0,0.0323359629449822,0,0.0138628856742832,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_bennonis|t__SGB1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018536134855385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Mycoplasmatota|c__CFGB1800|o__OFGB1800|f__FGB1800|g__GGB13818|s__GGB13818_SGB6606|t__SGB6606,0,0,0,0,0,0,0,0.0089793375549954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019197127198639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080323849066631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB8301|o__OFGB8301|f__FGB8301|g__GGB25400|s__GGB25400_SGB37351|t__SGB37351,0,0,0.0081846256509131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020927629765685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001910850582481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001557859086104,0,0,0.0037861231315514,0,0,0,0,0,0,0.0014501848579221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033914924717596,0,0,0,0,0,0,0,0,0,0,0,0,0.0011045649470308,0,0,0,0,0,0,0,0,0,0,0,0.0331828986085947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.690742774605e-4,0.00412808341355,0,0,0,0,0,0,0,0,0,0.0084352993027175,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis|t__SGB2318,0.0551196864369118,0,6.688980532483431,8.070444855134163,0.0237261634768566,10.002055219895457,2.7868028938284697,0.9330270794727612,0.0097526620326357,3.5139094728035256,4.301482263260793,4.26718417206598,1.2762337161934267,10.84428950369169,0.0083681489787627,0.6437192093454558,3.3050311959005683,0.7121465160272477,6.600404469959182,2.5809662465601613,1.1409156638276303,2.9463529786386697,0.082296376147759,0,0.5073539641330508,0.04463,2.408267910126843,2.7859982057424704,0.0193807722031427,0.6727487741771818,0.953292227233338,0.1321389117732362,2.95063420104375,2.4888068439479447,8.916560837852467,1.84984047184208,10.036286393016024,0,5.454118809257539,0.0160268272262123,0,5.508595920462297,18.63943273853113,4.48937,0.11296,8.507889789209944,9.347706500645888,0.0451266614799415,2.81547777815433,6.696205524320671,1.6468476634550009,3.00411360836598,6.53800497930108,5.511163779548158,0.0019980977561482,8.761185790973931,5.584989277135808,15.96014636672541,2.199064934921994,17.685317176303805,0,2.7084,1.2214260415652618,2.253813400244662,10.243302715460947,2.183982709418069,6.208358292373233,0,3.8781220613527454,3.553447876749789,0.2724764517776523,4.074712580519663,0,0.0130542294074651,6.640688433518812,0.0210880652395079,6.088443093020789,0.0260676757176709,4.582638764604908,0.005049953169478,2.3183402511562625,0.009338627643129,3.865399179177868,6.047222822300354,0.0532041067251798,0,8.649499948915397,11.860134701631443,0.025180099760859002,10.01157698580435,2.991928083442431,0.8897502797003821,0.0573272051700468,2.740694728762041,4.634952731636669,5.624123683941713,2.7333955736729525,8.392281333076964,0.0045752601376778,1.610943730870564,2.95575230424374,0.7925890275426147,10.86054,1.526017235914871,3.196230392313746,3.3644794628749843,0.0144075891728395,0,1.048899264522795,0.0476424230133566,3.253028765860844,6.609081793039453,0.0475774603572845,4.871335359383157,1.8886112194574,0.180607278940855,3.1374931702751376,2.9101224674411905,12.954423074376448,3.7684514164241927,5.9000404077665936,0,5.643002113783249,0.0251158521418061,0,7.344258919335341,1.4635436896958065,5.09097,0.0864,7.525883988840158,12.80015055554742,0.0335547615028575,4.244550794692243,1.9517196308371183,0.8679659129597952,10.006648753566791,5.872653790831172,5.320518070952389,0.0492435119879104,10.7402865154168,9.005815751348054,8.015843460206607,1.9902759070188096,11.73442395803075,0,4.583548227836825,7.503771567248672,0.6423097628880228,19.93457482523291,6.066872255178169,12.142586577364629,0,5.639206890360813,1.6118288719171467,0.0101279610773016,6.803731545344709,0,0.0117567754266709,7.072074670225552,0.005658370877653,2.2815512180680604,0.0313818540325474,8.761731737958929,0.0078166746595168,3.427622292114465,4.512242324722175,7.879751879663154,3.396197617977425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae|g__Bianquea|s__Bianquea_renquensis|t__SGB4438,0,0,0,0,0,0,0,0,0,0,0,0,3.751393583878e-4,0,0,0,0,0,0,0,0.0018465555675604,0,0,0,0,0,0,0,0,0,0,0.037504548296161,0,0.0145098100621312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641861601104e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056302317838357,0,9.593400357849e-4,0,0,0,0,0,0,0,0,0,0,0,0.0013183119133246,0,0,0,0,0,0,7.591508514436e-4,0,0,0,0,0,0.0015266104029632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055709799953236,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__CFGB94658|o__OFGB94658|f__FGB94658|g__GGB32726|s__GGB32726_SGB47427|t__SGB47427,0,0,0.0032247594343308,0,0,0,0,0,0,0,0,0,0,0,0,0.0104754881405713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093613304978277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048140298640993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025862055438977,0,0.0023310793694574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055529065302835,0,0,0,0,0.0052826982990954,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis|t__SGB8059_group,0,0,0,0,0,0,0,0,0,0,0,0,0.0016736986758843,0,0,0,1.441993551841e-4,0,0,0,0,0,0,0.0068450372689066,0.0036599023562348,0,0,0,0.0090888490399801,0,0,0.0047307427629747,0,0,0,0,0,0,0,0.0182585299598271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030449708935689,0,0,0,0,0,0,0,0.0058185017711688,0,0,0.0048031548902498,0,0,0,0,0,0,0.0035723302319005,0,0,0,0,0,0,0,0,0,0,0,0,5.667723268169e-4,6.860968703861e-4,0,0,0,0,4.71469255649e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.866647169242e-4,0,0,0,0,0,0,0,0,0,0.0022566064534908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052885902123271,0,0,0,0,7.698936891326e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658|f__FGB658|g__GGB1627|s__GGB1627_SGB2230|t__SGB2230,0,1.0220516042762895,0,0.411954056126593,13.72193395188408,0,0,0,0,0,0.8341036583865381,0,0,0,0,0,0,0,0,0,0,0,4.535855123105825,0,7.238968608253653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.888142637784927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.920440493123486,0,0,0,0,0,0,0.6864371084252838,0,0,0,0,0,0,0,0,0,1.124527258957711,0,0.4444049848168109,3.687343569599419,0,0,0,0,0,0.5235858466195344,0,0,0,0,0,0,0,0,0,0,0,1.580914957676125,0,4.107350286702738,0,0,0,0,0,0,0,0,0,0,0,0,0.1953087351169607,0,0.6469974999034416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.171909594744657,0,0,0,0,0,0,4.307667275426441,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__SGB4936,0.1697195783860907,0.0798259511621624,0,0.4364682454828961,0,0.3053440127355113,0,0.623583986021233,0.4828410747913663,0.0668688582671378,0.0054625604948945,0.2530420386680464,0.0483929772320346,0.3357876397188289,0.2842307378846193,0.0128929084807032,0.1152873844697017,6.950987730422e-4,0.0015702163601663,0.2517054157535124,0.0824510734705076,0.003544024998333,0.3797481524623522,0.1711619108935931,0.337854736259926,0,0.1248032221400972,0.0132557267506967,0,0.0127531868671909,0.0364651910477438,0,0.0405969010870574,0.0986085634641378,0.6449436686162128,0.0016511489743782,0.1456211466803986,0.0064696213622312,0,0.1755606150443615,0.0559604857034047,0,0,0.04417,0.10089,0.565243639410998,0.185481121443711,0.5843889061091403,0,0.1805667179885602,0.0570543892076686,0.3931867483579961,0.0170615324632573,0.0606570431572249,0.1514292948747219,0.3294628351593153,0.2502150580189905,0.1352008465006189,0.1276385727555385,0.1040690845422111,0.0171923741221511,0.05883,0.0095454566796488,0.0235433967680237,0.1356340152801692,0.1431298033634883,0.0996395802687831,0.0049643490212533,0,0.095595326126955,0.1141447838034019,0.4514875141940464,0.0374487178488339,0.020851852322474,0.3300875983548776,0,0.0219015097773368,0.0759568937492587,0.8682101041591122,0.0226015083082427,0.2659126063487145,1.734235248979139,0.005674928314681,0.5713000039837992,0.0357330812238312,0.0310177406670273,0,0.0432437753847752,0,0.1761636528345387,0,0.0065818721823907,0.4407981809767334,0.052320433471543,0.0044553740694576,0.7099160043823519,0.004745561984557,0.0689888103538795,0.1341040754346121,0.2293773817393613,0.1039270053358961,0.0255222928286507,0.01145,0.1162487852576146,0.0606582515029122,0,0.1615965831730997,0.2317262386554037,0.1179536053211849,0,0.19750080125112,0.0917031191750266,0,0.0266380948972279,0.0244711926877851,0.0013547745229854,0.0544900096259679,0.165574983953994,0.0622868649184651,0,0.0947707525547534,0.0379545891220468,0,0.1465017339293889,0.0585570328653817,0.0313969933953225,0.0619156990964352,0.07873,0.40789,0.1483504467361635,0.046627516890795,0.1039578382586524,0,0.0642358798071126,0.0376453090539527,0.4870682863617274,0,0.0966897562409069,0.1469276526161025,0.2004012481075463,0.4786960738447479,0.0936515276213737,0.1142130745920653,0.0592339657717987,0.0885838860564792,0.0289539129312129,0,0.1143061117413966,0.1148842031225485,0.0421150178757692,0,0,0,0.2560013064608867,0.3355317067467929,0.0999051472446583,0.112343680930311,0.3197636985274742,0.2205539210472576,0.0703887169115245,0.1663810329132033,0.2374538371573777,0.4262968926369925,0.0077024985128048,0.4600785200343217,0.2682076005506767,0,0.0606413883667107
k__Bacteria|p__Firmicutes|c__CFGB88510|o__OFGB88510|f__FGB88510|g__GGB9048|s__GGB9048_SGB13952|t__SGB13952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013425363382983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3337809351786395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Bianqueaceae|g__Bianquea|s__Bianquea_SGB71281|t__SGB71281,0,0,0,0.001655041459264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057248384403164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidota|c__CFGB77695|o__OFGB77695|f__FGB77695|g__GGB1419|s__GGB1419_SGB1955|t__SGB1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977653491820343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030402179190218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113529503260854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110018576219378,0,0,0
